record_id,db_source,author,year,title,doi,reviewer1,reviewer2,reviewer3,exclusion_reason
1221,Scopus,Venkatalakshmi P.,2016,Role of phytochemicals as immunomodulatory agents: A review,,exclude,exclude,exclude,Review or non-original article
1222,Scopus,Kuntz S.,2016,Inhibition of low-grade inflammation by anthocyanins after microbial fermentation in vitro,10.3390/nu8070411,exclude,exclude,exclude,Animal or in vitro study
1223,Scopus,Testai L.,2017,Nutraceutical value of citrus flavanones and their implications in cardiovascular disease,10.3390/nu9050502,exclude,exclude,exclude,Review or non-original article
1224,Scopus,Hong H.T.,2020,Purple sweetcorn – something tasty and healthy?,10.17660/actahortic.2020.1292.52,exclude,exclude,exclude,Review or non-original article
1225,Scopus,Gupta L.,2021,Potential health benefits of fruits and vegetables: Epic inspite glycemia,,exclude,exclude,exclude,Review or non-original article
1226,Scopus,Khanavi M.,2013,Hyperoside and anthocyanin content of ten different pomegranate cultivars,10.3923/pjbs.2013.636.641,exclude,exclude,exclude,Review or non-original article
1227,Scopus,Wang S.,2021,Kiwifruit (Actinidia spp.): A review of chemical diversity and biological activities,10.1016/j.foodchem.2020.128469,exclude,exclude,exclude,Review or non-original article
1228,Scopus,Asgary S.,2014,"Clinical evaluation of blood pressure lowering, endothelial function improving, hypolipidemic and anti-inflammatory effects of pomegranate juice in hypertensive subjects",10.1002/ptr.4977,include,include,include,
1229,Scopus,Yuan P.,2021,Comparative metabolomic profiling of citrullus spp. Fruits provides evidence for metabolomic divergence during domestication,10.3390/metabo11020078,exclude,exclude,exclude,Review or non-original article
1230,Scopus,Sharifi-Rad J.,2020,"Diet, lifestyle and cardiovascular diseases: Linking pathophysiology to cardioprotective effects of natural bioactive compounds",10.3390/ijerph17072326,exclude,exclude,exclude,Review or non-original article
1231,Scopus,Cicero A.F.G.,2017,Lipid-lowering nutraceuticals in clinical practice: Position paper from an International Lipid Expert Panel,10.1093/nutrit/nux047,exclude,exclude,exclude,Review or non-original article
1232,Scopus,Nikbakht E.,2021,"Potential of anthocyanin as an anti-inflammatory agent: a human clinical trial on type 2 diabetic, diabetic at-risk and healthy adults",10.1007/s00011-021-01438-1,include,include,include,
1233,Scopus,Rodriguez-Mateos A.,2019,"Circulating Anthocyanin Metabolites Mediate Vascular Benefits of Blueberries: Insights from Randomized Controlled Trials, Metabolomics, and Nutrigenomics",10.1093/gerona/glz047,include,include,include,
1234,Scopus,Kheirollahi A.,2019,Pathophysiology and urinary system cancer: An overview of the most important herbal plants and natural antioxidants on kidney and bladder disorders,10.5958/0974-360x.2019.00161.6,exclude,exclude,exclude,Review or non-original article
1235,Scopus,Butt M.S.,2015,Persimmon (diospyros kaki) fruit: Hidden phytochemicals and health claims,10.17179/excli2015-159,exclude,exclude,exclude,Review or non-original article
1236,Scopus,Mizin V.I.,2018,Red wines countering the metabolic syndrome,10.15275/rusomj.2018.0414,exclude,exclude,exclude,Review or non-original article
1237,Scopus,Dahiya V.,2020,Lead anti-obesity compounds from nature,10.2174/1871530320666200504092012,exclude,exclude,exclude,Review or non-original article
1238,Scopus,Vučić V.,2019,Composition and potential health benefits of pomegranate: A review,10.2174/1381612825666190708183941,exclude,exclude,exclude,Review or non-original article
1239,Scopus,Adefegha S.A.,2017,"Comparison of the phenolic profile, inhibition of enzymes associated with type-2 diabetes and hypertension, and Fe2+-induced lipid peroxidation in rat’ pancreas by Plum and Hogweed leaves extracts",10.5958/2229-4473.2017.00158.6,exclude,exclude,exclude,Animal or in vitro study
1240,Scopus,Khurana S.,2013,Polyphenols: Benefits to the cardiovascular system in health and in aging,10.3390/nu5103779,exclude,exclude,exclude,Review or non-original article
1241,Scopus,Giampieri F.,2013,The potential impact of strawberry on human health,10.1080/14786419.2012.706294,exclude,exclude,exclude,Review or non-original article
1242,Scopus,Rodriguez-Mateos A.,2014,"Bioavailability, bioactivity and impact on health of dietary flavonoids and related compounds: an update",10.1007/s00204-014-1330-7,exclude,exclude,exclude,Review or non-original article
1243,Scopus,Domae C.,2020,Black soybean seed coat polyphenols promote nitric oxide production in the aorta through the Akt/eNOS pathway,10.31989/ffhd.v10i8.722,exclude,exclude,exclude,Animal or in vitro study
1244,Scopus,Yenrina R.,2017,"Cyanidin, malvidin and pelargonidin content of “kolang-kaling” jams made with juices from asian melastome (Melastoma malabathricum) fruit, java plum (Syzygium cumini) fruit rind or mangosteen (Garcinia mangostana) fruit rind",10.3923/pjn.2017.850.856,exclude,exclude,exclude,Review or non-original article
1245,Scopus,Willems M.E.T.,2018,"Effect of New Zealand blackcurrant extract on physiological responses at rest and during brisk walking in southeast asian men: A randomized, double-blind, placebo-controlled, crossover study",10.3390/nu10111732,include,include,include,
1246,Scopus,Escher G.B.,2018,"Chemical study, antioxidant, anti-hypertensive, and cytotoxic/cytoprotective activities of Centaurea cyanus L. petals aqueous extract",10.1016/j.fct.2018.05.046,exclude,exclude,exclude,Animal or in vitro study
1247,Scopus,Cheng S.-H.,2015,Potential medicinal benefits of Cosmos caudatus (Ulam Raja): A scoping review,10.4103/1735-1995.172796,exclude,exclude,exclude,Review or non-original article
1248,Scopus,Medina-Remón A.,2013,The effect of polyphenol consumption on blood pressure,10.2174/1389557511313080002,exclude,exclude,exclude,Review or non-original article
1249,Scopus,Dwyer J.T.,2013,"Tea and flavonoids: Where we are, where to go next1-5",10.3945/ajcn.113.059584,exclude,exclude,exclude,Review or non-original article
1250,Scopus,Mattera R.,2017,Effects of polyphenols on oxidative stress-mediated injury in cardiomyocytes,10.3390/nu9050523,exclude,exclude,exclude,Review or non-original article
1251,Scopus,Bujor A.,2020,"Chemical, antioxidant and in vitro permeation and penetration studies of extracts obtained from viburnum opulus and crataegus pentagyna",10.31925/farmacia.2020.4.12,exclude,exclude,exclude,Animal or in vitro study
1252,Scopus,Alhazmi H.A.,2021,Medicinal Plants and Isolated Molecules Demonstrating Immunomodulation Activity as Potential Alternative Therapies for Viral Diseases Including COVID-19,10.3389/fimmu.2021.637553,exclude,exclude,exclude,Review or non-original article
1253,Scopus,Akaberi M.,2016,Grapes (Vitis vinifera) as a Potential Candidate for the Therapy of the Metabolic Syndrome,10.1002/ptr.5570,exclude,exclude,exclude,Review or non-original article
1254,Scopus,Du Q.,2015,Pharmacology and phytochemistry of the Nitraria genus (Review),10.3892/mmr.2014.2677,exclude,exclude,exclude,Review or non-original article
1255,Scopus,Saghir S.A.M.,2013,Star fruit (Averrhoa carambola L.): From traditional uses to pharmacological activities; [Fruta de la estrella (averrhoa carambola L.): Desde los usos tradicionales a las actividades farmacológicas]],,exclude,exclude,exclude,Review or non-original article
1256,Scopus,Hashmi T.,2020,A review and update on the use of hibiscus sabdariffa (Karkadeh) in the treatment of essential hypertension,10.5114/fmpcr.2020.98253,exclude,exclude,exclude,Review or non-original article
1257,Scopus,Potì F.,2019,Polyphenol health effects on cardiovascular and neurodegenerative disorders: A review and meta-analysis,10.3390/ijms20020351,exclude,exclude,exclude,Review or non-original article
1258,Scopus,Qadir M.I.,2018,Potential role of medicinal plants for anti-atherosclerosis activity,10.3329/bjp.v13i1.33478,exclude,exclude,exclude,Review or non-original article
1259,Scopus,do Rosario V.A.,2021,Association between flavonoid intake and risk of hypertension in two cohorts of Australian women: a longitudinal study,10.1007/s00394-020-02424-9,include,include,include,
1260,Scopus,Balat A.,2013,From past to present: Traditional herbs used in the treatment of nephrologic diseases in southeast Turkey,10.5301/jn.5000346,exclude,exclude,exclude,Review or non-original article
1261,Scopus,Asgary S.,2013,Clinical investigation of the acute effects of pomegranate juice on blood pressure and endothelial function in hypertensive individuals,,include,include,include,
1262,Scopus,Navita Herawati E.R.,2020,"Protective effects of anthocyanin extract from purple sweet potato (ipomoea batatas l.) on blood mda levels, liver and renal activity, and blood pressure of hyperglycemic rats",10.3746/pnf.2020.25.4.375,exclude,exclude,exclude,Animal or in vitro study
1263,Scopus,Padmalayam I.,2013,Role of Adiponectin in the metabolic syndrome: Current perspectives on its modulation as a treatment strategy,10.2174/13816128113199990360,exclude,exclude,exclude,Review or non-original article
1264,Scopus,Bothiraj K.V.,2020,Green coffee bean seed and their role in antioxidant–a review,10.26452/ijrps.v11i1.1812,exclude,exclude,exclude,Review or non-original article
1265,Scopus,Upadhyay R.K.,2018,Plant pigments as dietary anticancer agents,,exclude,exclude,exclude,Review or non-original article
1266,Scopus,Kalona P.A.,2020,Studies on red rice bran and its health benefits of food application-A review,10.31838/ijpr/2020.sp2.007,exclude,exclude,exclude,Review or non-original article
1267,Scopus,Rohman A.,2020,"A review on phytochemical constituents, role on metabolic diseases, and toxicological assessments of underutilized part of Garcinia mangostana L. fruit",10.7324/japs.2020.10716,exclude,exclude,exclude,Review or non-original article
1268,Scopus,Del Bo C.,2019,Systematic Review on Polyphenol Intake and Health Outcomes: Is there Sufficient Evidence to Define a Health-Promoting Polyphenol-Rich Dietary Pattern?,10.3390/nu11061355,exclude,exclude,exclude,Review or non-original article
1269,Scopus,Wang X.,2020,Role of glucose transporters in drug membrane transport,10.2174/1389200221666200810125924,exclude,exclude,exclude,Review or non-original article
1270,Scopus,Jiang X.,2019,The target cells of anthocyanins in metabolic syndrome,10.1080/10408398.2018.1491022,exclude,exclude,exclude,Review or non-original article
1271,Scopus,Mallhi T.H.,2015,"Effect of fruit/vegetable-drug interactions on CYP450, OATP and p-glycoprotein: A systematic review",10.4314/tjpr.v14i10.27,exclude,exclude,exclude,Review or non-original article
1272,Scopus,Sorrenti V.,2021,Natural Compounds as Heme Oxygenase-1 Inducers to Reduce the Deleterious Consequences Following SARS-CoV-2 Infection,10.2174/2212796815666211011142101,exclude,exclude,exclude,Review or non-original article
1273,Scopus,Davinelli S.,2015,A Randomized Clinical Trial Evaluating the Efficacy of an Anthocyanin–Maqui Berry Extract (Delphinol®) on Oxidative Stress Biomarkers,10.1080/07315724.2015.1080108,include,include,include,
1274,Scopus,Bilanda D.C.,2020,Antihypertensive and antidiabetic activities of Erythrina senegalensis DC (Fabaceae) stem bark aqueous extract on diabetic hypertensive rats,10.1016/j.jep.2019.112200,exclude,exclude,exclude,Animal or in vitro study
1275,Scopus,Nagai T.,2014,"Characterization and functional properties of new everbearing strawberry (Fragaria x ananasa Duch.) cultivar, 'Summertiara' berries",10.31989/ffhd.v4i1.27,exclude,exclude,exclude,Review or non-original article
1276,Scopus,Mirabelli M.,2020,Mediterranean diet nutrients to turn the tide against insulin resistance and related diseases,10.3390/nu12041066,exclude,exclude,exclude,Review or non-original article
1277,Scopus,Santos C.N.,2018,Pure polyphenols applications for cardiac health and disease,10.2174/1381612824666180608102344,exclude,exclude,exclude,Review or non-original article
1278,Scopus,Tian Z.,2021,Dose-dependent effects of anthocyanin supplementation on platelet function in subjects with dyslipidemia: A randomized clinical trial,10.1016/j.ebiom.2021.103533,include,include,include,
1279,Scopus,Nazaire A.K.,2015,Antioxidant activity and acute toxicity of a recipe used in traditional medicine for the treatment of high blood pressure,,exclude,exclude,exclude,Animal or in vitro study
1280,Scopus,Toh J.Y.,2013,Flavonoids from fruit and vegetables: A focus on cardiovascular risk factors,10.1007/s11883-013-0368-y,exclude,exclude,exclude,Review or non-original article
1281,Scopus,Bagherniya M.,2021,Regulation of apolipoprotein b by natural products and nutraceuti-cals: A comprehensive review,10.2174/0929867327666200427092114,exclude,exclude,exclude,Review or non-original article
1282,Scopus,Rodriguez-Mateos A.,2013,"Intake and time dependence of blueberry flavonoid-induced improvements in vascular function: A randomized, controlled, double-blind, crossover intervention study with mechanistic insights into biological activity",10.3945/ajcn.113.066639,include,include,include,
1283,Scopus,Finkel M.L.,2013,Anthocyanin-Rich Purple Corn Extract and Its Effects on the Blood Pressure of Adults,10.1177/2156587213482942,include,include,include,
1284,Scopus,Kowalska G.,2021,Evaluation of glycerol usage for the extraction of anthocyanins from black chokeberry and elderberry fruits,10.1016/j.jarmap.2021.100296,exclude,exclude,exclude,Review or non-original article
1285,Scopus,Jagtap U.B.,2019,Exploring Phytochemicals of Ficus carica L. (Fig),10.1007/978-3-030-06120-3_19-1,exclude,exclude,exclude,Review or non-original article
1286,Scopus,López‐fernández‐sobrino R.,2021,"Blood pressure‐lowering effect of wine lees: Dose‐response study, effect of dealcoholization and possible mechanisms of action",10.3390/nu13041142,include,include,include,
1287,Scopus,Ullah R.,2019,Natural antioxidant anthocyanins—a hidden therapeutic candidate in metabolic disorders with major focus in neurodegeneration,10.3390/nu11061195,exclude,exclude,exclude,Review or non-original article
